driver_id,car_id,timestamp,event_type,trip_id,trip_type,actual_time_min,actual_dist_km,trip_cost,payment_type,cancellation_reason,cash_collected
D5,C17,2/15/2025 9:16,TRIP_START,T34645,Uber X,,,,,,
D5,C17,2/15/2025 9:31,TRIP_END,T34645,Uber X,15,3.76,10.51,card,,
D5,C17,2/15/2025 9:45,TRIP_CANCELLED,T34646,Uber Assist,,,,,by_rider,
D5,C17,2/15/2025 9:54,TRIP_START,T34647,Comfort,,,,,,
D5,C17,2/15/2025 10:06,TRIP_END,T34647,Comfort,12,6.47,21.06,card,,
D5,C17,2/15/2025 10:15,TRIP_START,T34648,Uber Assist,,,,,,
D5,C17,2/15/2025 10:34,TRIP_END,T34648,Uber Assist,19,5.34,13.21,card,,
D5,C17,2/15/2025 10:42,TRIP_START,T34649,Uber X,,,,,,
D5,C17,2/15/2025 11:00,TRIP_END,T34649,Uber X,18,2.88,10.06,card,,
D5,C17,2/15/2025 11:11,TRIP_START,T34650,Comfort,,,,,,
D5,C17,2/15/2025 11:18,TRIP_END,T34650,Comfort,7,5.17,16.97,cash,,20.36
D5,C17,2/15/2025 11:33,TRIP_START,T34651,Uber Pet,,,,,,
D5,C17,2/15/2025 11:44,TRIP_END,T34651,Uber Pet,11,10.27,22.78,card,,
D5,C17,2/15/2025 11:51,TRIP_START,T34652,Uber Pet,,,,,,
D5,C17,2/15/2025 12:17,TRIP_END,T34652,Uber Pet,26,14.08,39.12,card,,
D5,C17,2/15/2025 12:23,TRIP_START,T34653,Uber Assist,,,,,,
D5,C17,2/15/2025 12:38,TRIP_END,T34653,Uber Assist,15,5.43,12.52,cash,,15.02
D5,C17,2/15/2025 12:50,TRIP_START,T34654,Comfort,,,,,,
D5,C17,2/15/2025 13:06,TRIP_END,T34654,Comfort,16,10.92,30.89,card,,
D5,C17,2/15/2025 13:18,TRIP_START,T34655,Uber X,,,,,,
D5,C17,2/15/2025 13:53,TRIP_END,T34655,Uber X,35,13.22,30.86,cash,,37.03
D5,C17,2/15/2025 14:06,TRIP_START,T34656,Uber Assist,,,,,,
D5,C17,2/15/2025 14:35,TRIP_END,T34656,Uber Assist,29,18.85,36.42,cash,,43.7
D5,C17,2/15/2025 14:40,TRIP_CANCELLED,T34657,Uber Assist,,,,,by_driver,
D5,C17,2/15/2025 14:48,TRIP_START,T34658,Uber Assist,,,,,,
D5,C17,2/15/2025 15:00,TRIP_END,T34658,Uber Assist,12,11.71,19.45,card,,
D5,C17,2/15/2025 15:09,TRIP_START,T34659,Uber X,,,,,,
D5,C17,2/15/2025 15:21,TRIP_END,T34659,Uber X,12,2.86,8.83,card,,
D5,C17,2/15/2025 15:35,TRIP_CANCELLED,T34660,Uber X,,,,,by_driver,
D5,C17,2/15/2025 16:19,OFFLINE,,,,,,,,
D4,C18,2/15/2025 8:01,ONLINE,,,,,,,,
D4,C18,2/15/2025 8:11,TRIP_START,T34661,Uber Pet,,,,,,
D4,C18,2/15/2025 8:26,TRIP_END,T34661,Uber Pet,15,4.7,15.13,cash,,18.16
D4,C18,2/15/2025 8:39,TRIP_CANCELLED,T34662,Uber Assist,,,,,by_driver,
D4,C18,2/15/2025 8:48,TRIP_START,T34663,Uber X,,,,,,
D4,C18,2/15/2025 9:10,TRIP_END,T34663,Uber X,22,21.54,38.25,card,,
D4,C18,2/15/2025 9:17,TRIP_START,T34664,Uber X,,,,,,
D4,C18,2/15/2025 9:23,TRIP_END,T34664,Uber X,6,6.88,12.46,cash,,14.95
D4,C18,2/15/2025 9:36,TRIP_START,T34665,Uber Pet,,,,,,
D4,C18,2/15/2025 9:42,TRIP_END,T34665,Uber Pet,6,3.22,10.48,cash,,12.58
D4,C18,2/15/2025 9:56,TRIP_START,T34666,Uber Assist,,,,,,
D4,C18,2/15/2025 10:09,TRIP_END,T34666,Uber Assist,13,7.82,14.98,card,,
D4,C18,2/15/2025 10:17,TRIP_START,T34667,Uber Assist,,,,,,
D4,C18,2/15/2025 10:34,TRIP_END,T34667,Uber Assist,17,6.18,13.82,cash,,16.58
D4,C18,2/15/2025 10:39,TRIP_CANCELLED,T34668,Uber Assist,,,,,by_rider,
D4,C18,2/15/2025 10:50,TRIP_START,T34669,Uber Assist,,,,,,
D4,C18,2/15/2025 11:16,TRIP_END,T34669,Uber Assist,26,22.13,39.76,card,,
D4,C18,2/15/2025 11:22,TRIP_START,T34670,Comfort,,,,,,
D4,C18,2/15/2025 11:40,TRIP_END,T34670,Comfort,18,7.75,25.44,card,,
D4,C18,2/15/2025 11:49,TRIP_CANCELLED,T34671,Uber X,,,,,by_rider,
D4,C18,2/15/2025 11:58,TRIP_CANCELLED,T34672,Uber Pet,,,,,by_driver,
D4,C18,2/15/2025 12:11,TRIP_START,T34673,Uber Pet,,,,,,
D4,C18,2/15/2025 12:26,TRIP_END,T34673,Uber Pet,15,5.2,15.91,cash,,19.09
D4,C18,2/15/2025 12:39,TRIP_START,T34674,Comfort,,,,,,
D4,C18,2/15/2025 12:59,TRIP_END,T34674,Comfort,20,5.65,22.05,card,,
D4,C18,2/15/2025 13:05,TRIP_START,T34675,Uber Pet,,,,,,
D4,C18,2/15/2025 13:23,TRIP_END,T34675,Uber Pet,18,7.24,19.87,cash,,23.84
D4,C18,2/15/2025 13:28,TRIP_START,T34676,Comfort,,,,,,
D4,C18,2/15/2025 13:53,TRIP_END,T34676,Comfort,25,23.54,66,cash,,79.2
D4,C18,2/15/2025 13:58,TRIP_START,T34677,Uber X,,,,,,
D4,C18,2/15/2025 14:04,TRIP_END,T34677,Uber X,6,11.19,17.63,cash,,21.16
D4,C18,2/15/2025 14:11,TRIP_START,T34678,Uber Assist,,,,,,
D4,C18,2/15/2025 14:20,TRIP_END,T34678,Uber Assist,9,10.43,17.32,cash,,20.78
D4,C18,2/15/2025 14:27,TRIP_START,T34679,Uber Pet,,,,,,
D4,C18,2/15/2025 14:33,TRIP_END,T34679,Uber Pet,6,9.13,19.7,card,,
D4,C18,2/15/2025 14:41,TRIP_START,T34680,Uber Assist,,,,,,
D4,C18,2/15/2025 14:47,TRIP_END,T34680,Uber Assist,6,6.6,12.12,cash,,14.54
D4,C18,2/15/2025 14:58,TRIP_START,T34681,Uber Pet,,,,,,
D4,C18,2/15/2025 15:09,TRIP_END,T34681,Uber Pet,11,2.61,10.83,card,,
D4,C18,2/15/2025 15:24,TRIP_START,T34682,Uber Pet,,,,,,
D4,C18,2/15/2025 15:45,TRIP_END,T34682,Uber Pet,21,21.08,48.74,card,,
D4,C18,2/15/2025 15:59,TRIP_CANCELLED,T34683,Uber Pet,,,,,by_driver,
D4,C18,2/15/2025 16:11,TRIP_START,T34684,Uber X,,,,,,
D4,C18,2/15/2025 16:16,TRIP_END,T34684,Uber X,5,10.82,16.98,cash,,20.38
D4,C18,2/15/2025 16:27,TRIP_START,T34685,Uber Assist,,,,,,
D4,C18,2/15/2025 16:39,TRIP_END,T34685,Uber Assist,12,3.95,10.14,cash,,12.17
D4,C18,2/15/2025 17:01,OFFLINE,,,,,,,,
D9,C18,2/15/2025 8:57,ONLINE,,,,,,,,
D9,C18,2/15/2025 9:07,TRIP_START,T34686,Comfort,,,,,,
D9,C18,2/15/2025 9:23,TRIP_END,T34686,Comfort,16,2.56,14.84,cash,,17.81
D9,C18,2/15/2025 9:34,TRIP_START,T34687,Comfort,,,,,,
D9,C18,2/15/2025 9:55,TRIP_END,T34687,Comfort,21,23.32,64.29,cash,,77.15
D9,C18,2/15/2025 10:10,TRIP_START,T34688,Uber X,,,,,,
D9,C18,2/15/2025 10:25,TRIP_END,T34688,Uber X,15,5.14,12.17,card,,
D9,C18,2/15/2025 10:35,TRIP_START,T34689,Comfort,,,,,,
D9,C18,2/15/2025 10:52,TRIP_END,T34689,Comfort,17,5.64,21.07,card,,
D9,C18,2/15/2025 10:57,TRIP_CANCELLED,T34690,Uber X,,,,,by_driver,
D9,C18,2/15/2025 11:05,TRIP_CANCELLED,T34691,Uber Assist,,,,,by_rider,
D9,C18,2/15/2025 11:10,TRIP_START,T34692,Uber Assist,,,,,,
D9,C18,2/15/2025 11:24,TRIP_END,T34692,Uber Assist,14,10.99,18.99,cash,,22.79
D9,C18,2/15/2025 11:37,TRIP_START,T34693,Uber X,,,,,,
D9,C18,2/15/2025 11:55,TRIP_END,T34693,Uber X,18,10.33,19,cash,,22.8
D9,C18,2/15/2025 12:01,TRIP_START,T34694,Uber Pet,,,,,,
D9,C18,2/15/2025 12:07,TRIP_END,T34694,Uber Pet,6,7.49,17.14,cash,,20.57
D9,C18,2/15/2025 12:13,TRIP_START,T34695,Uber Pet,,,,,,
D9,C18,2/15/2025 12:30,TRIP_END,T34695,Uber Pet,17,11.69,26.56,cash,,31.87
D9,C18,2/15/2025 12:45,TRIP_START,T34696,Uber Assist,,,,,,
D9,C18,2/15/2025 13:05,TRIP_END,T34696,Uber Assist,20,5.85,14.02,cash,,16.82
D9,C18,2/15/2025 13:17,TRIP_START,T34697,Comfort,,,,,,
D9,C18,2/15/2025 13:49,TRIP_END,T34697,Comfort,32,24.37,69.83,card,,
D9,C18,2/15/2025 13:59,TRIP_START,T34698,Comfort,,,,,,
D9,C18,2/15/2025 14:08,TRIP_END,T34698,Comfort,9,10.71,28.24,cash,,33.89
D9,C18,2/15/2025 14:14,TRIP_START,T34699,Uber Pet,,,,,,
D9,C18,2/15/2025 14:24,TRIP_END,T34699,Uber Pet,10,7.85,18.75,cash,,22.5
D9,C18,2/15/2025 14:57,OFFLINE,,,,,,,,
D25,C19,2/15/2025 8:03,ONLINE,,,,,,,,
D25,C19,2/15/2025 8:13,TRIP_START,T34700,Comfort,,,,,,
D25,C19,2/15/2025 8:38,TRIP_END,T34700,Comfort,25,13.21,46.16,cash,,55.39
D25,C19,2/15/2025 8:52,TRIP_START,T34701,Comfort,,,,,,
D25,C19,2/15/2025 8:57,TRIP_END,T34701,Comfort,5,8.91,23.51,cash,,28.21
D25,C19,2/15/2025 9:09,TRIP_START,T34702,Comfort,,,,,,
D25,C19,2/15/2025 9:28,TRIP_END,T34702,Comfort,19,10.92,31.85,cash,,38.22
D25,C19,2/15/2025 9:33,TRIP_START,T34703,Uber Pet,,,,,,
D25,C19,2/15/2025 9:46,TRIP_END,T34703,Uber Pet,13,10.74,24.03,card,,
D25,C19,2/15/2025 9:51,TRIP_START,T34704,Uber Assist,,,,,,
D25,C19,2/15/2025 10:01,TRIP_END,T34704,Uber Assist,10,6.16,12.39,cash,,14.87
D25,C19,2/15/2025 10:10,TRIP_START,T34705,Uber Assist,,,,,,
D25,C19,2/15/2025 10:55,TRIP_END,T34705,Uber Assist,45,62.43,98.92,cash,,118.7
D25,C19,2/15/2025 11:03,TRIP_START,T34706,Uber Pet,,,,,,
D25,C19,2/15/2025 11:12,TRIP_END,T34706,Uber Pet,9,3.74,12.07,cash,,14.48
D25,C19,2/15/2025 11:24,TRIP_CANCELLED,T34707,Uber Assist,,,,,by_driver,
D25,C19,2/15/2025 11:29,TRIP_CANCELLED,T34708,Uber Pet,,,,,by_rider,
D25,C19,2/15/2025 11:42,TRIP_START,T34709,Uber Pet,,,,,,
D25,C19,2/15/2025 12:00,TRIP_END,T34709,Uber Pet,18,8.61,22.01,card,,
D25,C19,2/15/2025 12:09,TRIP_START,T34710,Uber Assist,,,,,,
D25,C19,2/15/2025 12:25,TRIP_END,T34710,Uber Assist,16,10.61,18.93,card,,
D25,C19,2/15/2025 12:37,TRIP_START,T34711,Uber Pet,,,,,,
D25,C19,2/15/2025 12:49,TRIP_END,T34711,Uber Pet,12,2.98,11.67,cash,,14
D25,C19,2/15/2025 13:00,TRIP_CANCELLED,T34712,Uber X,,,,,by_rider,
D25,C19,2/15/2025 13:09,TRIP_START,T34713,Comfort,,,,,,
D25,C19,2/15/2025 13:14,TRIP_END,T34713,Comfort,5,11.65,28.77,card,,
D25,C19,2/15/2025 13:22,TRIP_START,T34714,Uber Pet,,,,,,
D25,C19,2/15/2025 13:36,TRIP_END,T34714,Uber Pet,14,4.74,14.93,card,,
D25,C19,2/15/2025 14:03,OFFLINE,,,,,,,,
D26,C20,2/15/2025 8:45,ONLINE,,,,,,,,
D26,C20,2/15/2025 8:55,TRIP_CANCELLED,T34715,Uber Pet,,,,,by_driver,
D26,C20,2/15/2025 9:05,TRIP_START,T34716,Uber X,,,,,,
D26,C20,2/15/2025 9:17,TRIP_END,T34716,Uber X,12,5.35,11.82,card,,
D26,C20,2/15/2025 9:32,TRIP_START,T34717,Uber Assist,,,,,,
D26,C20,2/15/2025 9:58,TRIP_END,T34717,Uber Assist,26,19.11,36.13,card,,
D26,C20,2/15/2025 10:13,TRIP_START,T34718,Uber Pet,,,,,,
D26,C20,2/15/2025 10:27,TRIP_END,T34718,Uber Pet,14,4.13,13.98,card,,
D26,C20,2/15/2025 10:38,TRIP_CANCELLED,T34719,Comfort,,,,,by_driver,
D26,C20,2/15/2025 10:50,TRIP_START,T34720,Uber Pet,,,,,,
D26,C20,2/15/2025 11:10,TRIP_END,T34720,Uber Pet,20,5.56,17.77,card,,
D26,C20,2/15/2025 11:25,TRIP_START,T34721,Uber Pet,,,,,,
D26,C20,2/15/2025 11:45,TRIP_END,T34721,Uber Pet,20,8.06,21.67,cash,,26
D26,C20,2/15/2025 11:54,TRIP_START,T34722,Uber X,,,,,,
D26,C20,2/15/2025 12:03,TRIP_END,T34722,Uber X,9,11.96,19.15,cash,,22.98
D26,C20,2/15/2025 12:16,TRIP_START,T34723,Uber X,,,,,,
D26,C20,2/15/2025 12:39,TRIP_END,T34723,Uber X,23,19.6,36.12,card,,
D26,C20,2/15/2025 12:52,TRIP_START,T34724,Uber Assist,,,,,,
D26,C20,2/15/2025 13:16,TRIP_END,T34724,Uber Assist,24,20.26,37.11,cash,,44.53
D26,C20,2/15/2025 13:21,TRIP_START,T34725,Uber Pet,,,,,,
D26,C20,2/15/2025 13:35,TRIP_END,T34725,Uber Pet,14,6.47,17.63,cash,,21.16
D26,C20,2/15/2025 13:47,TRIP_START,T34726,Comfort,,,,,,
D26,C20,2/15/2025 14:01,TRIP_END,T34726,Comfort,14,2.6,14.27,card,,
D26,C20,2/15/2025 14:11,TRIP_START,T34727,Uber Assist,,,,,,
D26,C20,2/15/2025 14:17,TRIP_END,T34727,Uber Assist,6,2.36,7.03,cash,,8.44
D26,C20,2/15/2025 14:26,TRIP_CANCELLED,T34728,Uber Pet,,,,,by_rider,
D26,C20,2/15/2025 14:31,TRIP_CANCELLED,T34729,Uber Assist,,,,,by_driver,
D26,C20,2/15/2025 14:46,TRIP_START,T34730,Comfort,,,,,,
D26,C20,2/15/2025 15:05,TRIP_END,T34730,Comfort,19,7.27,24.84,cash,,29.81
D26,C20,2/15/2025 15:18,TRIP_CANCELLED,T34731,Uber X,,,,,by_driver,
D26,C20,2/15/2025 15:26,TRIP_START,T34732,Uber X,,,,,,
D26,C20,2/15/2025 15:44,TRIP_END,T34732,Uber X,18,7.08,15.1,card,,
D26,C20,2/15/2025 15:56,TRIP_CANCELLED,T34733,Uber Assist,,,,,by_driver,
D26,C20,2/15/2025 16:08,TRIP_START,T34734,Uber Pet,,,,,,
D26,C20,2/15/2025 16:25,TRIP_END,T34734,Uber Pet,17,2.27,11.86,cash,,14.23
D26,C20,2/15/2025 16:36,TRIP_START,T34735,Uber Pet,,,,,,
D26,C20,2/15/2025 16:47,TRIP_END,T34735,Uber Pet,11,8.29,19.69,cash,,23.63
D26,C20,2/15/2025 17:01,TRIP_START,T34736,Uber Pet,,,,,,
D26,C20,2/15/2025 17:19,TRIP_END,T34736,Uber Pet,18,2.01,11.72,card,,
D26,C20,2/15/2025 17:45,OFFLINE,,,,,,,,
D12,C20,2/15/2025 8:39,ONLINE,,,,,,,,
D12,C20,2/15/2025 8:49,TRIP_START,T34737,Comfort,,,,,,
D12,C20,2/15/2025 9:18,TRIP_END,T34737,Comfort,29,24.34,68.81,cash,,82.57
D12,C20,2/15/2025 9:26,TRIP_START,T34738,Comfort,,,,,,
D12,C20,2/15/2025 9:34,TRIP_END,T34738,Comfort,8,10.7,27.9,cash,,33.48
D12,C20,2/15/2025 9:44,TRIP_CANCELLED,T34739,Uber Pet,,,,,by_rider,
D12,C20,2/15/2025 9:54,TRIP_START,T34740,Uber Pet,,,,,,
D12,C20,2/15/2025 10:13,TRIP_END,T34740,Uber Pet,19,5.77,17.84,card,,
D12,C20,2/15/2025 10:28,TRIP_CANCELLED,T34741,Comfort,,,,,by_rider,
D12,C20,2/15/2025 10:35,TRIP_CANCELLED,T34742,Comfort,,,,,by_driver,
D12,C20,2/15/2025 10:44,TRIP_CANCELLED,T34743,Uber Assist,,,,,by_rider,
D12,C20,2/15/2025 10:55,TRIP_CANCELLED,T34744,Uber X,,,,,by_driver,
D12,C20,2/15/2025 11:07,TRIP_START,T34745,Comfort,,,,,,
D12,C20,2/15/2025 11:27,TRIP_END,T34745,Comfort,20,2.74,16.46,cash,,19.75
D12,C20,2/15/2025 11:34,TRIP_CANCELLED,T34746,Uber Pet,,,,,by_driver,
D12,C20,2/15/2025 11:44,TRIP_CANCELLED,T34747,Uber Pet,,,,,by_rider,
D12,C20,2/15/2025 11:50,TRIP_CANCELLED,T34748,Uber X,,,,,by_driver,
D12,C20,2/15/2025 12:00,TRIP_START,T34749,Uber Assist,,,,,,
D12,C20,2/15/2025 12:10,TRIP_END,T34749,Uber Assist,10,5.74,11.89,card,,
D12,C20,2/15/2025 12:25,TRIP_START,T34750,Uber Assist,,,,,,
D12,C20,2/15/2025 12:33,TRIP_END,T34750,Uber Assist,8,3.74,9.09,card,,
D12,C20,2/15/2025 12:40,TRIP_START,T34751,Comfort,,,,,,
D12,C20,2/15/2025 12:57,TRIP_END,T34751,Comfort,17,11.15,31.65,cash,,37.98
D12,C20,2/15/2025 13:12,TRIP_CANCELLED,T34752,Uber Assist,,,,,by_driver,
D12,C20,2/15/2025 13:22,TRIP_START,T34753,Uber Pet,,,,,,
D12,C20,2/15/2025 13:31,TRIP_END,T34753,Uber Pet,9,5.34,14.57,card,,
D12,C20,2/15/2025 13:36,TRIP_CANCELLED,T34754,Comfort,,,,,by_driver,
D12,C20,2/15/2025 13:45,TRIP_START,T34755,Uber Pet,,,,,,
D12,C20,2/15/2025 13:51,TRIP_END,T34755,Uber Pet,6,10.34,21.59,cash,,25.91
D12,C20,2/15/2025 14:05,TRIP_START,T34756,Uber X,,,,,,
D12,C20,2/15/2025 14:19,TRIP_END,T34756,Uber X,14,11.34,19.41,card,,
D12,C20,2/15/2025 14:28,TRIP_START,T34757,Uber Pet,,,,,,
D12,C20,2/15/2025 14:43,TRIP_END,T34757,Uber Pet,15,9.66,22.87,cash,,27.44
D12,C20,2/15/2025 14:53,TRIP_START,T34758,Uber Assist,,,,,,
D12,C20,2/15/2025 15:17,TRIP_END,T34758,Uber Assist,24,13.01,28.41,card,,
D12,C20,2/15/2025 15:32,TRIP_START,T34759,Uber Pet,,,,,,
D12,C20,2/15/2025 15:38,TRIP_END,T34759,Uber Pet,6,7.31,16.86,cash,,20.23
D12,C20,2/15/2025 15:51,TRIP_START,T34760,Comfort,,,,,,
D12,C20,2/15/2025 16:03,TRIP_END,T34760,Comfort,12,2.12,12.71,cash,,15.25
D12,C20,2/15/2025 16:39,OFFLINE,,,,,,,,
D22,C21,2/15/2025 8:45,ONLINE,,,,,,,,
D22,C21,2/15/2025 8:55,TRIP_CANCELLED,T34761,Uber Assist,,,,,by_rider,
D22,C21,2/15/2025 9:08,TRIP_CANCELLED,T34762,Comfort,,,,,by_rider,
D22,C21,2/15/2025 9:21,TRIP_START,T34763,Uber X,,,,,,
D22,C21,2/15/2025 9:41,TRIP_END,T34763,Uber X,20,9.74,18.69,cash,,22.43
D22,C21,2/15/2025 9:46,TRIP_START,T34764,Uber Assist,,,,,,
D22,C21,2/15/2025 9:53,TRIP_END,T34764,Uber Assist,7,10.6,17.12,cash,,20.54
D22,C21,2/15/2025 10:02,TRIP_START,T34765,Uber X,,,,,,
D22,C21,2/15/2025 10:30,TRIP_END,T34765,Uber X,28,11.01,26.81,cash,,32.17
D22,C21,2/15/2025 10:39,TRIP_START,T34766,Uber Assist,,,,,,
D22,C21,2/15/2025 11:09,TRIP_END,T34766,Uber Assist,30,11.89,28.27,card,,
D22,C21,2/15/2025 11:21,TRIP_START,T34767,Uber X,,,,,,
D22,C21,2/15/2025 11:34,TRIP_END,T34767,Uber X,13,4.23,10.68,card,,
D22,C21,2/15/2025 11:47,TRIP_START,T34768,Comfort,,,,,,
D22,C21,2/15/2025 11:57,TRIP_END,T34768,Comfort,10,6.32,20.13,card,,
D22,C21,2/15/2025 12:08,TRIP_START,T34769,Uber Assist,,,,,,
D22,C21,2/15/2025 12:28,TRIP_END,T34769,Uber Assist,20,10.63,19.76,cash,,23.71
D22,C21,2/15/2025 12:33,TRIP_START,T34770,Uber Pet,,,,,,
D22,C21,2/15/2025 12:50,TRIP_END,T34770,Uber Pet,17,5.66,17.15,cash,,20.58
D22,C21,2/15/2025 12:59,TRIP_CANCELLED,T34771,Uber Pet,,,,,by_driver,
D22,C21,2/15/2025 13:12,TRIP_CANCELLED,T34772,Uber X,,,,,by_rider,
D22,C21,2/15/2025 13:25,TRIP_START,T34773,Comfort,,,,,,
D22,C21,2/15/2025 13:37,TRIP_END,T34773,Comfort,12,2.56,13.56,card,,
D22,C21,2/15/2025 13:44,TRIP_START,T34774,Uber X,,,,,,
D22,C21,2/15/2025 14:03,TRIP_END,T34774,Uber X,19,11.67,20.8,card,,
D22,C21,2/15/2025 14:09,TRIP_START,T34775,Uber X,,,,,,
D22,C21,2/15/2025 14:26,TRIP_END,T34775,Uber X,17,6.1,13.72,card,,
D22,C21,2/15/2025 14:45,OFFLINE,,,,,,,,
D13,C21,2/15/2025 8:59,ONLINE,,,,,,,,
D13,C21,2/15/2025 9:09,TRIP_START,T34776,Uber Assist,,,,,,
D13,C21,2/15/2025 9:24,TRIP_END,T34776,Uber Assist,15,3.93,10.72,card,,
D13,C21,2/15/2025 9:33,TRIP_START,T34777,Uber X,,,,,,
D13,C21,2/15/2025 9:57,TRIP_END,T34777,Uber X,24,18.59,35.11,cash,,42.13
D13,C21,2/15/2025 10:08,TRIP_START,T34778,Uber X,,,,,,
D13,C21,2/15/2025 10:23,TRIP_END,T34778,Uber X,15,3.99,10.79,cash,,12.95
D13,C21,2/15/2025 10:34,TRIP_START,T34779,Comfort,,,,,,
D13,C21,2/15/2025 10:53,TRIP_END,T34779,Comfort,19,5.54,21.52,card,,
D13,C21,2/15/2025 11:01,TRIP_START,T34780,Uber Assist,,,,,,
D13,C21,2/15/2025 11:11,TRIP_END,T34780,Uber Assist,10,5.94,12.13,card,,
D13,C21,2/15/2025 11:18,TRIP_START,T34781,Uber Assist,,,,,,
D13,C21,2/15/2025 11:33,TRIP_END,T34781,Uber Assist,15,11.78,20.14,cash,,24.17
D13,C21,2/15/2025 11:44,TRIP_START,T34782,Uber Assist,,,,,,
D13,C21,2/15/2025 11:59,TRIP_END,T34782,Uber Assist,15,5.95,13.14,card,,
D13,C21,2/15/2025 12:12,TRIP_START,T34783,Comfort,,,,,,
D13,C21,2/15/2025 12:28,TRIP_END,T34783,Comfort,16,6.2,21.82,card,,
D13,C21,2/15/2025 12:38,TRIP_START,T34784,Uber Pet,,,,,,
D13,C21,2/15/2025 13:04,TRIP_END,T34784,Uber Pet,26,14.97,40.51,card,,
D13,C21,2/15/2025 13:16,TRIP_START,T34785,Comfort,,,,,,
D13,C21,2/15/2025 13:27,TRIP_END,T34785,Comfort,11,9.91,27.35,cash,,32.82
D13,C21,2/15/2025 13:37,TRIP_START,T34786,Comfort,,,,,,
D13,C21,2/15/2025 13:42,TRIP_END,T34786,Comfort,5,10.14,25.87,card,,
D13,C21,2/15/2025 13:50,TRIP_START,T34787,Comfort,,,,,,
D13,C21,2/15/2025 14:14,TRIP_END,T34787,Comfort,24,17.55,54.18,cash,,65.02
D13,C21,2/15/2025 14:28,TRIP_START,T34788,Uber Pet,,,,,,
D13,C21,2/15/2025 14:41,TRIP_END,T34788,Uber Pet,13,10.06,22.97,cash,,27.56
D13,C21,2/15/2025 14:55,TRIP_START,T34789,Uber X,,,,,,
D13,C21,2/15/2025 15:10,TRIP_END,T34789,Uber X,15,10.49,18.59,cash,,22.31
D13,C21,2/15/2025 15:22,TRIP_START,T34790,Uber Pet,,,,,,
D13,C21,2/15/2025 15:38,TRIP_END,T34790,Uber Pet,16,8.6,21.48,card,,
D13,C21,2/15/2025 15:44,TRIP_START,T34791,Comfort,,,,,,
D13,C21,2/15/2025 16:09,TRIP_END,T34791,Comfort,25,19.32,57.89,card,,
D13,C21,2/15/2025 16:14,TRIP_START,T34792,Uber Pet,,,,,,
D13,C21,2/15/2025 16:32,TRIP_END,T34792,Uber Pet,18,8.49,21.82,cash,,26.18
D13,C21,2/15/2025 16:42,TRIP_START,T34793,Uber Pet,,,,,,
D13,C21,2/15/2025 16:47,TRIP_END,T34793,Uber Pet,5,6.07,14.67,card,,
D13,C21,2/15/2025 16:58,TRIP_START,T34794,Uber Pet,,,,,,
D13,C21,2/15/2025 17:06,TRIP_END,T34794,Uber Pet,8,7.47,17.63,cash,,21.16
D13,C21,2/15/2025 17:11,TRIP_CANCELLED,T34795,Uber Pet,,,,,by_driver,
D13,C21,2/15/2025 17:23,TRIP_START,T34796,Uber Pet,,,,,,
D13,C21,2/15/2025 17:39,TRIP_END,T34796,Uber Pet,16,6.56,18.29,card,,
D13,C21,2/15/2025 17:59,OFFLINE,,,,,,,,
D6,C22,2/15/2025 8:52,ONLINE,,,,,,,,
D6,C22,2/15/2025 9:02,TRIP_START,T34797,Comfort,,,,,,
D6,C22,2/15/2025 9:21,TRIP_END,T34797,Comfort,19,9.37,28.87,cash,,34.64
D6,C22,2/15/2025 9:30,TRIP_START,T34798,Uber Assist,,,,,,
D6,C22,2/15/2025 9:35,TRIP_END,T34798,Uber Assist,5,8.13,13.76,cash,,16.51
D6,C22,2/15/2025 9:44,TRIP_START,T34799,Uber Assist,,,,,,
D6,C22,2/15/2025 9:56,TRIP_END,T34799,Uber Assist,12,5.84,12.41,card,,
D6,C22,2/15/2025 10:07,TRIP_START,T34800,Uber Pet,,,,,,
D6,C22,2/15/2025 10:15,TRIP_END,T34800,Uber Pet,8,2.06,9.19,card,,
D6,C22,2/15/2025 10:29,TRIP_START,T34801,Comfort,,,,,,
D6,C22,2/15/2025 10:35,TRIP_END,T34801,Comfort,6,6.25,18.72,cash,,22.46
D6,C22,2/15/2025 10:44,TRIP_START,T34802,Uber X,,,,,,
D6,C22,2/15/2025 10:57,TRIP_END,T34802,Uber X,13,2.51,8.61,card,,
D6,C22,2/15/2025 11:11,TRIP_CANCELLED,T34803,Comfort,,,,,by_rider,
D6,C22,2/15/2025 11:20,TRIP_CANCELLED,T34804,Comfort,,,,,by_rider,
D6,C22,2/15/2025 11:30,TRIP_START,T34805,Uber X,,,,,,
D6,C22,2/15/2025 11:39,TRIP_END,T34805,Uber X,9,3.76,9.31,card,,
D6,C22,2/15/2025 11:48,TRIP_START,T34806,Uber X,,,,,,
D6,C22,2/15/2025 11:55,TRIP_END,T34806,Uber X,7,2.43,7.32,cash,,8.78
D6,C22,2/15/2025 12:02,TRIP_START,T34807,Uber Assist,,,,,,
D6,C22,2/15/2025 12:21,TRIP_END,T34807,Uber Assist,19,10.61,19.53,card,,
D6,C22,2/15/2025 12:26,TRIP_START,T34808,Uber Pet,,,,,,
D6,C22,2/15/2025 12:38,TRIP_END,T34808,Uber Pet,12,10.89,24.01,card,,
D6,C22,2/15/2025 12:47,TRIP_CANCELLED,T34809,Uber Pet,,,,,by_rider,
D6,C22,2/15/2025 12:55,TRIP_START,T34810,Uber Assist,,,,,,
